gID	S1	S2	S3	S4	S5
K11090	40.138831	4.842749	14.960391	3.328147	8.680594
K11091	1.180554	2.005433	0.188924	0.213001	0.312412
K11098	17.011219	6.788762	26.945235	9.212311	12.987419
K11099	13.345880	26.219179	9.021104	10.942947	17.249613
K08762	0.393518	0.282246	0.401463	0.346127	0.870291
K08766	0.955686	2.287679	0.814733	0.825380	1.026497
K08764	0.112434	0.014855	0.082654	0.133126	0.066945
K10411	1.517855	0.742753	2.916509	2.955395	4.998594
K10410	0.303571	0.297101	0.330616	0.718880	0.423988
K10413	16.572728	86.174197	32.778252	55.193990	62.995677
K10412	0.348544	0.371376	0.200731	0.159751	0.089261
K10415	4.699729	25.565557	8.572410	14.111343	18.543892
K10414	0.427248	0.118840	0.614002	0.479253	0.446303
K10417	0.101190	0.029710	0.011808	0.053250	0.000000
K10416	0.022487	0.000000	0.035423	0.000000	0.000000
K10419	2.822086	5.644922	3.813896	4.765907	5.177115
K10418	11.738078	32.547434	16.341895	45.608927	21.980426
K11320	13.694425	53.047416	18.868749	20.528011	20.195213
K11321	0.067460	0.089130	1.157157	4.473030	0.334727
K11322	5.767849	17.603245	8.277217	7.135547	9.149213
K11323	14.728815	11.364120	28.303123	11.502076	17.807492
K11324	11.187153	29.517002	12.480768	10.383819	13.813080
K11325	0.089947	0.148551	0.129885	0.186376	0.111576
K11329	0.146164	0.193116	0.224347	0.239627	0.156206
K00151	0.022487	0.014855	0.035423	0.053250	0.000000
K00153	0.044973	0.074275	0.118077	0.079876	0.111576
K00155	0.089947	0.044565	0.094462	0.106501	0.111576
K00405	0.022487	0.000000	0.000000	0.026625	0.000000
K00404	0.078704	0.103985	0.342424	0.479253	2.097624
K00158	0.101190	0.089130	0.259770	0.505878	0.089261
K09389	0.011243	0.014855	0.082654	0.026625	0.133891
K14312	22.081979	36.810836	16.188395	11.635202	10.443492
K14313	0.404761	0.505072	1.393312	0.852006	0.847976
K08399	0.123677	0.193116	0.236155	0.159751	0.089261
K14319	26.736734	49.259376	20.167599	25.160791	12.942789
K04094	0.044973	0.014855	0.023615	0.026625	0.044630
K04091	0.078704	0.029710	0.129885	0.026625	0.312412
K01578	42.679833	133.264735	42.555051	42.413906	53.400161
K01579	0.033730	0.014855	0.094462	0.079876	0.066945
K01572	0.000000	0.000000	0.000000	0.000000	0.066945
K02008	0.101190	0.044565	0.035423	0.000000	0.044630
K02004	0.011243	0.014855	0.023615	0.053250	0.066945
K02006	0.101190	0.059420	0.011808	0.079876	0.066945
K02001	0.056217	0.059420	0.082654	0.079876	0.044630
K02000	0.078704	0.118840	0.118077	0.026625	0.044630
K02003	0.348544	7.754341	1.452351	1.863762	1.762897
K02002	0.000000	0.029710	0.011808	0.026625	0.022315
K13335	0.134920	0.074275	0.425078	0.718880	0.178521
K13337	6.419964	12.002888	5.100938	5.032158	6.337503
K13336	3.204360	16.682231	3.483280	2.529392	4.730812
K13339	1.652775	4.619923	2.550469	2.635892	3.079491
K13338	9.005939	11.096729	8.737718	8.733058	8.211976
K15404	0.393518	0.163406	1.700313	17.519366	2.834024
K15407	1.697749	0.891304	1.074503	1.038382	0.624824
K15406	0.078704	0.014855	0.047231	0.000000	0.022315
K15401	0.247354	0.059420	0.153500	0.266252	0.223152
K00690	1.787696	0.044565	0.554963	0.053250	0.111576
K15403	0.000000	0.014855	0.035423	0.053250	0.022315
K15409	0.134920	0.178261	0.141693	0.079876	0.089261
K16818	3.474201	67.501388	2.007314	1.730636	4.552291
K16810	17.326033	44.847423	7.486099	9.105810	8.368182
K16815	1.169310	1.634056	3.070009	2.316390	5.154800
K08098	2.102510	4.218837	3.093625	3.594399	3.034861
K00306	0.033730	0.029710	0.153500	0.133126	0.357042
K12339	0.134920	0.044565	0.141693	0.266252	0.044630
K12319	1.135580	1.277535	6.848482	9.771440	9.126898
K12310	0.303571	0.163406	0.283385	0.213001	0.178521
K12311	0.011243	0.014855	0.047231	0.106501	0.089261
K12312	0.089947	0.074275	0.035423	0.079876	0.111576
K03064	16.122993	69.105735	10.378993	27.077804	32.133820
K03065	9.230807	54.012995	12.032075	24.654913	38.984572
K03066	12.592575	50.492346	11.795920	26.918053	34.967845
K08955	12.682521	58.885454	22.659029	33.174969	34.320705
K03061	21.879598	80.232174	22.847953	42.839908	48.959446
K03062	15.706988	63.505377	13.401771	32.163213	33.472729
K08956	23.341236	52.854300	36.048993	37.887626	43.693069
K08959	56.138147	208.178797	68.957130	218.645946	163.056822
K11666	0.033730	0.029710	0.011808	0.000000	0.022315
K11661	0.393518	0.623912	0.318809	0.213001	0.200836
K11662	2.203701	10.814483	2.101776	2.662518	2.744764
K13809	0.708332	0.326811	0.519540	0.852006	0.423988
K13807	0.472222	0.415942	0.554963	0.878631	1.115758
K13806	0.787036	2.124273	1.912852	1.890388	2.276146
K13800	7.319434	43.451048	12.043882	14.910099	16.379322
K09608	2.394838	0.371376	0.649425	0.692255	0.803346
K06129	0.472222	0.742753	1.168965	1.011757	1.294279
K06126	6.577372	10.160860	5.289862	5.644537	5.333322
K06127	7.499328	5.392386	4.864784	5.005533	6.359819
K06125	4.373671	10.814483	5.691325	8.626557	8.368182
K09602	2.664679	3.728620	2.396969	2.662518	3.771261
K08328	0.000000	0.000000	0.000000	0.026625	0.022315
K06653	0.011243	0.014855	0.011808	0.026625	0.000000
K17498	10.669958	41.386194	8.950258	10.756571	11.224522
K17499	0.809523	0.876448	1.239811	1.091632	1.160388
K04440	0.044973	0.029710	0.023615	0.053250	0.022315
K17362	0.607142	1.054709	1.050888	1.171508	1.673636
K17491	17.224843	24.406862	22.659029	19.196752	16.557843
K17360	0.292328	0.207971	0.897387	0.559129	0.490933
K17361	4.025127	19.430417	6.565097	4.925658	6.627600
K17495	0.000000	0.000000	0.035423	0.000000	0.044630
K17496	13.469557	18.405418	8.076486	7.561550	10.666643
K17497	9.759245	83.069490	8.631449	26.119298	24.100365
K04445	0.101190	0.089130	0.070846	0.213001	0.245467
K16363	0.269841	0.163406	0.543155	0.346127	0.669455
K16365	4.531078	14.899624	5.490593	4.739281	5.311006
K11407	2.619705	4.055431	3.931973	4.446404	5.645734
K11406	0.000000	0.118840	0.023615	0.000000	0.022315
K09702	1.360448	3.906881	6.647751	8.147304	7.810304
K04874	0.011243	0.000000	0.047231	0.053250	0.066945
K04879	0.056217	0.044565	0.047231	0.053250	0.044630
K05310	0.000000	0.000000	0.000000	0.000000	0.000000
K07299	2.035050	4.293112	1.322466	1.730636	0.803346
K07297	0.000000	0.000000	0.011808	0.000000	0.000000
K07526	0.033730	0.014855	0.047231	0.053250	0.044630
K07836	0.011243	0.000000	0.000000	0.026625	0.022315
K07835	0.022487	0.014855	0.023615	0.000000	0.022315
K10756	81.739301	47.892710	17.829669	18.211620	16.513213
K10206	173.766285	7.338399	39.756619	34.878981	13.098995
K10755	6.330017	13.146727	7.249945	12.061205	9.662461
K10752	9.062156	16.786217	9.528836	15.016599	13.456037
K10753	10.242710	4.961590	6.470635	8.946059	6.716861
K10750	0.438491	0.490217	1.653082	1.730636	2.610873
K10203	1.877643	0.430797	0.602194	0.745505	0.557879
K10758	5.936499	9.938034	8.666872	8.094054	9.082267
K01966	6.285044	44.580032	14.700621	15.069850	21.422547
K01965	2.496028	19.385852	3.672203	3.088520	4.820073
K01963	0.449735	0.371376	0.767502	1.011757	1.249649
K01962	0.303571	0.252536	0.247962	0.186376	0.089261
K01961	1.945103	0.564492	6.246288	1.491010	2.186885
K01960	70.597121	4.159417	45.081904	6.390042	25.729371
K01969	2.080023	56.642340	2.054545	2.822269	6.092037
K01968	1.349204	1.842027	3.140856	3.754150	6.225928
K07748	0.044973	0.014855	0.011808	0.000000	0.022315
K07746	0.033730	0.014855	0.011808	0.026625	0.000000
K01299	0.134920	0.133696	0.543155	0.639004	0.781030
K01298	0.595899	0.118840	0.247962	0.239627	0.423988
K13071	2.473541	9.834049	1.700313	2.529392	1.048812
K01291	0.011243	0.029710	0.011808	0.053250	0.066945
K01290	0.067460	0.029710	0.118077	0.079876	0.000000
K01293	0.022487	0.044565	0.023615	0.106501	0.066945
K05602	0.033730	0.014855	0.106270	0.026625	0.066945
K02923	156.721336	32.354319	94.154821	45.795303	54.359713
K02920	140.249799	42.158658	181.909853	114.648008	115.190819
K05601	0.033730	0.014855	0.059039	0.106501	0.000000
K05606	0.033730	0.000000	0.011808	0.026625	0.022315
K02927	551.982013	250.188904	706.905041	766.698572	927.797113
K02924	199.873391	64.470956	266.842838	152.482384	214.694086
K05605	3.552905	1.916303	3.884742	4.473030	3.324958
K17969	1.911373	6.253980	5.171785	7.801177	29.500632
K02929	530.248578	105.931426	345.529535	237.975824	261.756744
K00215	20.890182	4.322822	18.632594	2.795643	14.125492
K00212	0.033730	0.000000	0.000000	0.000000	0.000000
K00213	9.084643	16.147449	11.370842	43.319162	14.861892
K00218	115.750495	52.482924	213.353832	135.122769	52.998488
K00219	0.168651	0.163406	0.318809	0.266252	0.446303
K01743	0.000000	0.000000	0.011808	0.026625	0.022315
K04517	0.044973	0.118840	0.188924	0.559129	0.156206
K01740	0.753306	0.386232	0.909195	0.798755	1.160388
K01745	0.022487	0.074275	0.070846	0.053250	0.111576
K01744	0.337301	0.371376	0.767502	0.479253	0.513249
K01749	167.661135	110.283958	33.097061	119.360665	11.224522
K04518	2.462298	0.980434	0.165308	0.159751	0.066945
K09598	0.101190	0.044565	0.307001	0.213001	0.468618
K09596	0.382275	0.326811	0.129885	0.159751	0.200836
K09597	1.585315	15.597812	3.093625	3.780775	3.146437
K09595	22.160683	21.034764	15.432700	16.214732	21.534123
K09592	0.337301	0.103985	0.094462	0.053250	0.089261
K09590	0.044973	0.089130	0.070846	0.053250	0.066945
K14437	0.303571	0.297101	0.909195	1.570885	1.450485
K14436	0.067460	0.044565	0.129885	0.213001	0.066945
K14430	0.123677	0.133696	0.118077	0.079876	0.178521
K14439	0.011243	0.000000	0.000000	0.053250	0.000000
K11462	3.373011	8.734775	6.470635	5.165284	5.377952
K12871	2.900789	5.942024	1.853813	1.837137	2.253830
K12870	5.025786	8.660499	5.124554	5.112034	5.578788
K12873	4.047613	7.650355	7.828523	10.889697	10.800534
K12872	9.365727	15.850348	8.041063	9.185686	7.921879
K12874	19.878278	46.303219	17.747015	15.975106	14.147807
K12877	2.361108	1.351810	7.745869	8.386930	6.783806
K12876	1.023147	0.950724	1.393312	1.331259	2.052994
K12879	14.042969	32.755405	11.359034	12.247581	10.465807
K12878	10.816122	18.761940	6.494250	5.697788	6.315188
K03521	2.979493	4.976445	4.191743	5.484786	19.168716
K03520	0.179894	0.237681	0.212539	0.292877	0.312412
K03523	0.000000	0.014855	0.035423	0.026625	0.066945
K03522	14.144160	23.173892	6.269903	9.079185	18.097589
K03525	0.416005	0.148551	0.271578	0.372752	0.290097
K03524	6.656075	12.314844	4.109089	5.964039	4.306825
K03527	58.027033	96.379623	26.047847	59.560519	47.040342
K03526	97.884780	57.593064	49.131955	157.834044	80.111399
K03529	0.281084	2.257969	0.330616	0.825380	1.785212
K02210	6.419964	10.829338	7.497907	11.981329	8.278922
K02212	7.982793	11.527526	15.491739	17.013488	19.347238
K02213	5.430548	12.998177	6.328942	8.839558	6.649916
K02217	1.113094	0.623912	1.546812	1.091632	1.026497
K02218	28.130912	54.859733	50.407189	53.330228	47.151918
K02219	4.744702	18.836215	3.554126	9.824690	5.891200
K03297	0.393518	1.336955	0.354232	0.505878	0.535564
K03296	0.494708	0.178261	0.578579	0.426003	0.379358
K03294	16.179210	10.160860	6.033749	5.617912	4.953964
K17777	10.827365	16.964477	7.427061	6.390042	5.980461
K17778	5.115733	5.793473	3.140856	3.381397	4.953964
K16175	2.169970	3.535504	1.948275	1.384509	2.231515
K16170	0.022487	0.148551	0.118077	0.213001	0.022315
K07198	31.076675	41.742716	37.831960	49.522828	40.256536
K07199	25.421260	56.107558	11.229149	21.060514	13.679189
K07195	6.273801	22.208313	5.289862	7.375174	5.377952
K07191	0.044973	0.000000	0.047231	0.000000	0.000000
K07192	0.067460	0.059420	0.082654	0.000000	0.089261
K06027	16.516511	66.936896	25.162268	37.195371	42.443421
K08744	2.630949	3.416664	2.703970	2.289765	3.124121
K08745	1.517855	1.143840	1.712121	3.860651	2.834024
K08740	2.765869	1.381520	2.845662	6.283542	3.905152
K08741	1.911373	2.406520	2.916509	2.556017	2.923285
K09835	0.056217	0.059420	0.059039	0.053250	0.022315
K09834	3.789016	2.926447	5.207208	5.937414	4.574606
K10439	0.011243	0.044565	0.188924	0.159751	0.111576
K06820	0.168651	0.178261	0.637617	0.559129	0.468618
K06351	0.033730	0.044565	0.035423	0.026625	0.022315
K06826	0.089947	0.044565	0.011808	0.026625	0.066945
K09833	4.519835	3.773185	2.763008	4.206778	3.057176
K09832	0.044973	0.014855	0.023615	0.106501	0.178521
K09839	45.726786	34.894534	17.097590	52.824349	12.228704
K09838	106.913206	67.947040	88.628804	315.694713	140.808615
K11348	0.258598	4.515938	0.307001	0.479253	0.334727
K11341	2.608462	7.174994	2.763008	4.180153	2.945600
K11346	0.022487	0.029710	0.000000	0.079876	0.000000
K10697	0.011243	0.371376	0.011808	0.000000	0.089261
K10696	87.518393	195.655983	85.476141	64.086799	88.189484
K10695	10.276440	25.283310	3.754857	5.085409	4.663867
K10693	0.123677	1.188405	0.059039	0.133126	0.580194
K10691	19.979469	69.685082	25.858924	23.137278	31.575941
K00170	0.033730	0.237681	0.035423	0.079876	0.156206
K14338	0.528438	1.158695	2.633123	4.765907	5.377952
K14330	0.022487	0.044565	0.035423	0.000000	0.000000
K14333	0.033730	0.000000	0.011808	0.026625	0.044630
K04078	105.890060	57.578209	21.371987	22.578149	37.087784
K04079	362.857284	184.054182	522.066872	442.430552	1366.557650
K04077	361.834137	82.712969	115.881040	74.417367	149.355319
K04075	2.934520	3.282968	1.570428	0.665629	1.517430
K04072	0.843253	2.361954	1.121734	1.278008	1.673636
K04070	0.011243	0.000000	0.000000	0.000000	0.000000
K01895	95.647350	98.786143	46.156408	31.657334	44.920403
K14590	0.067460	0.000000	0.000000	0.053250	0.000000
K05038	1.045633	7.858326	0.236155	0.213001	0.602509
K14848	50.606409	15.107595	42.472396	4.925658	22.694511
K14849	4.025127	1.039854	2.550469	0.372752	1.048812
K14846	35.641483	10.324266	60.786182	10.969573	36.663796
K14847	54.923863	16.518826	41.716702	6.523168	18.119904
K05033	0.101190	0.118840	0.212539	0.186376	0.156206
K14845	0.000000	0.014855	0.011808	0.000000	0.000000
K14842	55.935766	23.515558	62.887958	17.119988	28.005517
K05034	10.433847	29.086206	9.174604	5.937414	8.569019
K14840	28.400753	12.537670	18.502709	5.804288	13.009734
K14841	43.253245	10.443107	39.426003	10.543570	22.471359
K13649	0.427248	0.311956	0.484117	0.639004	0.691770
K13648	0.000000	0.000000	0.000000	0.000000	0.000000
K13645	0.000000	0.000000	0.011808	0.026625	0.000000
K13644	0.258598	0.148551	0.153500	0.079876	0.089261
K13647	0.179894	0.059420	0.153500	0.106501	0.111576
K13646	0.134920	0.000000	0.035423	0.026625	0.022315
K18121	0.011243	0.014855	0.000000	0.000000	0.000000
K13643	0.022487	0.029710	0.023615	0.000000	0.000000
K15429	25.578667	22.371719	21.395603	13.472339	17.227298
K15427	1.304231	4.709054	1.747544	2.689143	2.008364
K15424	7.431868	38.949965	7.084637	8.653182	7.364000
K15423	12.997336	23.144182	36.733841	52.132095	52.150512
K15422	0.056217	0.118840	0.023615	0.106501	0.022315
K15421	0.078704	0.059420	0.637617	0.692255	1.182703
K02027	0.011243	0.014855	0.023615	0.000000	0.022315
K02026	0.011243	0.059420	0.035423	0.000000	0.066945
K02025	0.011243	0.029710	0.059039	0.026625	0.022315
K02021	0.247354	0.133696	0.389655	0.213001	1.026497
K02020	0.011243	0.044565	0.023615	0.000000	0.022315
K02029	0.000000	0.000000	0.000000	0.000000	0.000000
K02028	0.708332	34.968809	1.523197	4.952283	1.651321
K03884	0.022487	0.000000	0.035423	0.000000	0.000000
K03885	31.324029	40.970253	23.485570	36.476491	25.483905
K03882	0.000000	0.000000	0.011808	0.000000	0.000000
K03883	1.697749	0.014855	0.118077	0.399378	0.200836
K03880	0.022487	0.014855	0.000000	0.000000	0.089261
K03881	0.123677	0.103985	0.070846	0.931881	0.089261
K12996	0.056217	0.044565	0.129885	0.133126	0.111576
K03088	0.337301	0.267391	0.637617	0.612379	0.870291
K03089	0.303571	0.311956	0.460501	0.213001	0.446303
K03086	19.777088	3.327533	84.803100	39.991015	32.780960
K03087	0.033730	0.014855	0.023615	0.053250	0.022315
K03083	7.578031	63.386537	10.036569	21.486517	18.610838
K16697	0.067460	1.351810	0.247962	0.239627	0.156206
K13869	0.056217	0.103985	0.472309	1.677386	0.624824
K13863	0.000000	0.029710	0.165308	0.159751	0.066945
K13865	0.224867	0.029710	0.129885	0.079876	0.223152
K13864	0.022487	0.000000	0.011808	0.000000	0.000000
K13866	0.348544	0.118840	0.295193	0.426003	0.200836
K09628	0.146164	0.133696	0.070846	0.079876	0.133891
K12193	9.669298	27.793815	8.536987	9.025935	10.465807
K12190	5.070760	6.967023	5.195400	5.617912	4.708497
K12191	6.419964	27.526424	7.131868	12.327457	23.163129
K12196	17.685821	69.358271	29.531127	46.008304	104.033243
K12197	10.928556	44.089815	10.131030	16.773861	58.867373
K12194	17.899445	58.900309	15.834163	20.075383	41.863227
K12195	4.294967	15.805783	2.999163	5.218535	4.440715
K06100	17.483441	44.312641	18.148477	28.914941	28.451820
K09622	0.393518	0.207971	0.566771	0.346127	0.357042
K12199	5.891526	28.388018	10.107415	6.789420	16.624789
K09624	0.157407	0.237681	0.047231	0.053250	0.111576
K09626	0.281084	0.074275	0.188924	0.133126	0.111576
K04850	0.089947	0.103985	0.177116	0.106501	0.044630
K04854	0.089947	0.118840	0.684848	0.585754	0.691770
K04856	0.044973	2.361954	0.047231	0.053250	0.022315
K04858	0.033730	0.000000	0.059039	0.106501	0.066945
K04859	0.123677	4.040576	0.141693	0.026625	2.142255
K11647	1.540342	6.135139	0.956426	0.985132	0.803346
K11646	0.179894	0.311956	0.330616	0.239627	0.334727
K11645	0.033730	0.029710	0.059039	0.186376	0.044630
K11644	25.960942	75.716236	20.510023	23.030777	20.485310
K11649	14.009239	27.719540	8.407102	8.227179	8.702910
K10594	0.000000	0.014855	0.129885	0.053250	0.089261
K10595	0.101190	0.044565	2.219853	1.624136	2.432352
K10597	10.388874	68.778923	9.953914	13.232713	23.430911
K10590	0.236111	0.252536	0.472309	0.452628	0.200836
K10591	21.992032	74.587251	21.183063	29.633821	55.363894
K10592	15.279740	68.021315	35.257875	37.035620	64.334586
K10598	4.722215	9.269557	5.230823	4.952283	4.663867
K10599	11.591915	25.773527	9.127374	4.765907	6.716861
K12736	13.908049	19.757229	13.413579	12.300831	14.393274
K12737	3.564148	4.738764	2.951932	2.369641	2.543927
K12734	3.316794	9.031876	5.112746	6.150416	6.449079
K12735	3.631609	7.353254	3.542318	4.313279	4.931649
K12733	64.132183	55.379660	35.801030	54.075733	123.112699
K07507	1.281744	5.139850	1.499581	2.236515	2.677818
K07509	10.962286	5.481517	4.522360	4.393154	31.999929
K07508	4.958326	5.228981	6.718597	8.466806	10.867479
K11423	8.128957	20.485126	7.793100	8.386930	6.292873
K16342	0.539682	0.460507	0.507732	0.665629	0.602509
K11420	0.191137	0.103985	0.212539	0.639004	0.468618
K11427	0.000000	0.000000	0.011808	0.000000	0.000000
K11426	5.171950	6.580791	27.063312	13.978217	17.361189
K16345	0.865739	102.975269	1.204388	2.050139	4.864703
K16344	3.586635	15.597812	0.944618	1.570885	2.789394
K10770	1.236771	0.668478	4.994669	2.715768	4.039043
K10771	0.595899	3.164128	0.673040	0.532504	0.580194
K10772	0.044973	0.014855	0.023615	0.053250	0.000000
K10773	7.735439	39.841268	20.049522	16.560860	16.290062
K14538	109.330531	31.136204	118.278008	20.448135	50.878549
K10777	7.600518	13.651799	51.694232	35.624486	39.720972
K10779	2.439811	5.258691	4.534167	4.792532	4.820073
K00416	14.009239	19.385852	7.084637	9.265561	9.595516
K01900	10.242710	38.043806	22.328413	16.507609	34.588487
K01903	0.247354	0.133696	0.873772	0.585754	0.736400
K01902	1.000660	1.128984	1.086311	0.452628	0.825661
K01904	0.033730	0.044565	0.082654	0.133126	0.066945
K01907	0.056217	0.074275	0.141693	0.026625	0.022315
K14537	91.150002	62.777480	142.838082	29.953323	78.660914
K01909	0.134920	0.029710	0.059039	0.133126	0.089261
K01908	1.484125	9.388397	1.948275	1.517635	1.651321
K00147	43.365679	14.483683	17.345552	4.419779	15.308195
K07763	0.000000	0.014855	0.023615	0.106501	0.044630
K07762	0.067460	0.044565	0.236155	0.026625	0.044630
K14827	19.484760	9.967745	12.102921	2.795643	6.337503
K07767	0.213624	0.222826	0.354232	0.319502	0.223152
K14820	80.468800	24.198891	64.848040	8.999310	29.232850
K07769	0.303571	0.297101	0.295193	0.319502	0.290097
K07768	0.000000	0.000000	0.082654	0.026625	0.111576
K08064	4.103830	3.847460	5.632286	6.549793	5.980461
K08066	22.621661	79.712247	33.356831	21.087139	34.142184
K05236	18.967565	113.299535	16.802396	53.090601	49.450379
K04681	0.258598	0.103985	0.366040	0.213001	0.624824
K04682	0.247354	0.490217	0.755695	0.905256	1.071127
K04688	1.652775	8.229703	1.168965	1.118257	1.316594
K09022	0.393518	0.207971	1.664890	1.011757	1.361224
K09020	0.719576	0.178261	0.377847	0.186376	0.334727
K17908	0.314814	0.341666	0.590386	1.171508	3.280327
K02908	468.859777	59.865888	184.968054	95.877259	149.712361
K02909	0.146164	0.044565	0.106270	0.186376	0.178521
K08218	0.056217	0.000000	0.035423	0.000000	0.022315
K08219	0.011243	0.029710	0.011808	0.053250	0.022315
K02904	0.033730	0.000000	0.011808	0.000000	0.000000
K02905	196.601570	25.654687	133.580823	80.594408	79.575835
K02906	30.716887	34.641998	20.155791	14.058093	15.843759
K17906	5.958986	26.501425	13.059347	12.620333	13.545298
K02901	290.270086	74.305005	189.974531	86.238945	118.359571
K02902	6.037690	6.863037	4.168128	6.736170	5.757309
K02903	235.975852	50.937997	63.525575	20.288384	26.733553
K00231	33.033021	7.754341	7.804908	15.841980	7.073903
K00232	17.112409	14.290567	8.985681	11.821578	7.252425
K00234	26.500623	74.914063	97.130368	51.067088	83.056999
K00235	13.402097	51.873866	45.566021	22.098896	74.287144
K00236	22.767824	31.819536	8.525179	6.629669	16.245431
K00237	0.000000	0.000000	0.000000	0.000000	0.000000
K00239	0.472222	0.356521	0.566771	0.479253	0.825661
K04539	0.000000	0.000000	0.047231	0.000000	0.022315
K01017	0.089947	0.029710	0.165308	0.053250	0.044630
K04536	11.220883	39.737283	10.367185	15.389352	12.741952
K01015	0.044973	0.059420	0.873772	1.491010	2.811709
K01014	0.359788	0.282246	0.838349	0.665629	0.892606
K04532	25.128932	67.397403	29.235934	32.083337	37.958075
K01011	9.792975	14.632233	8.241794	10.490319	15.486716
K15859	0.112434	0.222826	0.177116	0.159751	0.066945
K14453	0.011243	0.044565	0.106270	0.079876	0.022315
K14455	133.953512	19.207591	72.546679	18.584373	32.535493
K14454	0.449735	0.386232	1.121734	8.173929	4.016728
K14457	3.001980	5.630067	3.660396	4.313279	3.481164
K14456	0.011243	0.000000	0.000000	0.000000	0.000000
K14458	0.011243	0.014855	0.106270	0.213001	0.111576
K12859	4.339941	4.293112	6.931136	9.079185	26.197990
K12858	5.048273	25.446716	5.856633	7.295298	8.100401
K12852	58.398064	132.655677	55.248358	47.259688	50.923179
K12850	5.115733	13.057597	8.442525	8.307055	10.108764
K12857	6.082663	18.242013	3.955589	4.606155	4.150618
K12856	46.794906	97.033246	59.050446	59.001390	54.448973
K12855	9.972869	32.235478	14.736044	12.300831	12.563431
K12854	22.205656	72.388703	29.684627	33.041844	37.913445
K03509	4.542322	8.794195	10.721417	9.611689	13.946971
K03503	0.000000	0.000000	0.000000	0.000000	0.000000
K03502	0.449735	0.044565	0.153500	0.106501	0.066945
K03501	3.642852	2.644201	3.624972	2.689143	2.677818
K03500	9.376971	2.763041	21.608142	1.624136	9.974873
K03506	0.033730	0.000000	0.023615	0.079876	0.000000
K03504	0.000000	0.000000	0.023615	0.079876	0.066945
K02276	0.011243	0.000000	0.118077	0.026625	0.245467
K02274	0.438491	0.609057	0.708464	0.585754	0.535564
K02275	0.033730	0.059420	0.271578	0.585754	0.781030
K13108	5.430548	9.388397	9.741375	10.224068	11.782401
K13109	1.574072	6.892747	4.179936	3.807400	3.034861
K13458	0.022487	0.029710	0.094462	0.000000	0.066945
K13107	2.012563	5.526082	2.196237	5.751038	6.873067
K13102	3.350524	5.540937	4.699476	5.404911	6.292873
K13103	5.025786	17.083318	5.089131	4.526280	5.868885
K13100	15.324713	24.124616	12.468960	12.726834	15.241249
K13101	3.361768	9.670643	5.856633	5.165284	4.820073
K04990	0.112434	0.074275	0.082654	0.026625	0.089261
K17759	2.439811	4.649633	4.097282	4.739281	4.753128
K04996	0.011243	0.014855	0.011808	0.000000	0.000000
K17757	2.451055	12.285134	5.809402	7.082297	8.145031
K17756	0.056217	0.103985	0.165308	0.079876	0.066945
K12506	0.101190	0.014855	0.094462	0.053250	0.089261
K12501	4.452375	4.114851	7.013790	20.687762	4.596922
K00025	4.216264	28.744539	1.440543	2.982020	2.164570
K06596	0.044973	0.059420	0.047231	0.079876	0.044630
K07976	0.382275	0.519927	3.743050	2.476141	4.239879
K07977	4.845893	36.573155	5.384324	19.063626	9.707092
K10903	3.114414	11.468106	2.574085	1.996888	3.079491
K10902	0.033730	0.044565	0.059039	0.079876	0.178521
K10901	5.351844	16.058319	5.762171	7.534925	7.207794
K10900	0.348544	2.094563	0.165308	0.532504	0.133891
K10908	29.806174	9.135861	64.883464	30.059824	46.125421
K09817	7.465598	1.812317	2.798431	4.526280	3.235697
K09815	0.000000	0.000000	0.011808	0.000000	0.000000
K09812	0.067460	0.029710	0.224347	0.079876	0.044630
K09811	0.022487	0.000000	0.000000	0.026625	0.000000
K09810	5.273141	24.481137	3.317971	1.065007	1.495115
K11364	7.015863	13.963755	14.322774	12.913210	13.634558
K11366	5.059517	15.835493	8.950258	7.508300	9.305419
K11368	1.765209	8.066297	9.103758	2.050139	2.499297
K10015	0.000000	0.000000	0.000000	0.000000	0.000000
K10017	0.011243	0.014855	0.082654	0.079876	0.022315
K10011	0.011243	0.014855	0.011808	0.026625	0.044630
K10010	0.033730	0.000000	0.000000	0.000000	0.000000
K10013	0.022487	0.014855	0.023615	0.000000	0.066945
K04237	0.011243	0.000000	0.047231	0.026625	0.000000
K15628	0.089947	0.089130	0.082654	0.026625	0.111576
K15198	3.462958	4.233692	6.092787	5.165284	5.400267
K15196	7.207000	22.847081	9.115566	12.300831	14.482534
K15192	33.696380	12.775351	13.649733	12.620333	10.934425
K15191	1.843913	0.252536	6.801251	1.251383	2.588558
K14861	30.008555	13.206147	15.751509	16.321233	9.907928
K14863	60.365654	10.457962	38.020883	4.100277	18.588522
K14864	7.600518	3.773185	10.355377	4.233403	7.631782
K13667	0.573412	0.965579	1.216196	0.692255	1.271964
K18106	32.527070	30.883668	10.508878	11.209199	12.184074
K15449	67.876225	47.565899	67.268625	12.913210	34.722378
K15448	18.484100	6.432241	13.862272	6.043915	11.670825
K07889	7.341921	10.160860	25.327576	55.007614	68.440574
K15441	14.290323	5.882603	10.319954	5.910789	11.246837
K15440	0.168651	0.133696	0.259770	0.266252	0.223152
K15443	15.437147	2.867026	16.294664	7.481674	12.630377
K15442	1.810183	2.228259	6.069172	2.343015	3.659685
K15445	5.621685	5.481517	6.635943	13.498964	9.416995
K15446	6.419964	2.629345	5.148169	4.233403	5.377952
K01466	0.416005	0.653623	1.062695	4.180153	2.700134
K01464	0.067460	0.029710	0.153500	0.026625	0.178521
