gID	S1	S2	S3	S4	S5
K01369	7.443111	8.571369	13.212847	5.910789	9.952558
K01365	28.906705	42.173512	51.800501	72.952983	49.785106
K01366	1.900130	2.243114	4.605014	2.103389	3.146437
K01360	0.000000	0.000000	0.011808	0.000000	0.000000
K01363	37.103121	68.823488	65.367580	29.846822	73.461483
K01362	4.013883	4.634778	12.232806	5.218535	10.220340
K17816	0.314814	0.356521	0.850156	0.665629	0.736400
K08568	40.195048	72.552107	83.445212	79.502776	89.305242
K05849	12.929876	13.339843	35.127990	15.948480	29.790729
K05841	3.260577	2.644200	4.687668	3.061895	3.838206
K08565	0.393518	0.519927	0.507732	0.479253	0.423988
K00508	0.438491	0.698188	1.901044	1.224758	1.695952
K00503	1.203041	1.663767	5.006477	1.943638	3.213382
K00500	2.080023	2.243114	4.463321	2.449516	5.110170
K00507	20.890182	14.052886	32.801868	87.090951	41.773966
K00504	0.011243	0.014855	0.023615	0.053250	0.044630
K00505	0.764549	0.519927	0.956426	1.411134	0.736400
K01109	0.033730	0.014855	0.070846	0.000000	0.000000
K04468	0.056217	0.000000	0.000000	0.026625	0.000000
K09284	0.022487	0.014855	0.011808	0.000000	0.022315
K09285	0.022487	0.044565	0.059039	0.026625	0.089261
K01101	4.317454	4.768474	12.964885	8.733058	12.965104
K01100	4.845893	3.505794	7.415253	4.579530	7.698728
K01103	1.517855	1.530071	3.719434	1.677386	2.655503
K01102	0.348544	0.133696	0.436886	0.213001	0.334727
K01104	0.224867	0.207971	0.354232	0.292877	0.200836
K01106	0.202381	0.252536	0.307001	0.319502	0.178521
K05592	12.289004	15.360131	24.819844	14.776973	21.935795
K05591	0.629629	0.965579	1.346081	0.505878	1.405855
K05596	0.044973	0.029710	0.035423	0.053250	0.022315
K14549	1.484125	1.752897	4.498744	2.130014	4.195249
K14548	1.259257	2.005433	4.770322	2.263140	4.061358
K11610	0.033730	0.059420	0.000000	0.106501	0.022315
K14541	0.303571	0.430797	0.318809	0.426003	0.312412
K14540	1.214284	1.262680	3.790281	1.464385	2.588558
K14546	0.281084	0.519927	1.346081	0.798755	1.294279
K14545	0.078704	0.089130	0.212539	0.106501	0.290097
K14544	1.495368	1.351810	3.223510	1.304634	3.235697
K10568	0.011243	0.000000	0.023615	0.000000	0.022315
K02456	0.000000	0.029710	0.106270	0.053250	0.044630
K02105	0.348544	0.133696	0.236155	0.452628	0.066945
K02454	0.000000	0.014855	0.011808	0.026625	0.022315
K02100	1.596559	0.891304	1.074503	0.426003	0.647139
K02101	0.078704	0.074275	0.023615	0.000000	0.022315
K05330	0.764549	1.054709	1.546812	0.852006	2.543927
K14171	0.955686	1.054709	1.275235	0.878631	1.026497
K02108	5.857796	5.065575	8.536987	3.780775	8.569019
K02109	3.226847	2.213404	5.171785	4.286653	4.239879
K03850	0.213624	0.148551	0.436886	0.133126	0.111576
K03853	0.348544	0.549637	2.137199	0.665629	1.338909
K03854	0.427248	0.356521	0.425078	0.053250	0.357042
K03857	0.438491	0.609057	0.673040	0.399378	0.580194
K03859	0.112434	0.059420	0.342424	0.000000	0.200836
K03858	0.000000	0.044565	0.011808	0.000000	0.000000
K02195	0.000000	0.029710	0.011808	0.000000	0.000000
K13010	1.236771	2.079708	2.160814	0.745505	1.338909
K04889	0.044973	0.044565	0.318809	0.106501	0.290097
K04883	0.078704	0.103985	0.047231	0.026625	0.044630
K04882	0.146164	0.044565	0.082654	0.079876	0.156206
K04881	0.078704	0.207971	0.980041	0.239627	0.714085
K04880	0.056217	0.044565	0.094462	0.026625	0.133891
K04887	0.033730	0.014855	0.011808	0.000000	0.044630
K04886	0.809523	0.579347	1.499581	0.665629	0.937236
K04885	0.832009	0.757608	0.991849	0.372752	0.781030
K13274	0.191137	0.163406	0.318809	0.505878	0.357042
K13275	2.304891	2.465940	2.314315	2.609267	2.231515
K13276	0.044973	0.044565	0.035423	0.053250	0.000000
K13273	0.438491	0.623912	2.763008	1.278008	2.276146
K13278	0.281084	0.356521	0.495925	2.183264	0.423988
K03270	0.000000	0.000000	0.000000	0.000000	0.000000
K03273	0.202381	0.044565	0.165308	0.106501	0.223152
K03272	0.787036	1.247825	1.771159	0.612379	1.160388
K12275	3.496688	4.694199	7.556946	3.381397	7.073903
K12272	1.045633	0.817028	2.066352	1.171508	2.566243
K12271	0.685846	0.252536	0.425078	0.292877	0.200836
K16196	8.331337	2.703621	5.644094	2.103389	3.704315
K16197	1.607802	3.535504	1.322466	2.502767	1.428170
K16194	0.719576	0.757608	1.228004	1.118257	1.026497
K16195	0.258598	0.594202	1.369696	0.585754	0.892606
K16190	1.562828	1.678622	3.070009	1.224758	2.097624
K16191	0.022487	0.029710	0.059039	0.000000	0.044630
K16198	0.056217	0.014855	0.047231	0.053250	0.156206
K16608	2.630949	2.659056	4.416090	2.236515	5.110170
K13907	0.663359	0.386232	0.684848	0.505878	0.647139
K16609	1.146824	1.559781	1.830198	2.183264	1.963733
K04461	0.258598	0.207971	0.413270	0.319502	0.446303
K17571	0.011243	0.014855	0.047231	0.026625	0.022315
K17570	5.025786	7.085863	16.141164	8.094054	13.121310
K17576	0.618385	0.371376	0.295193	0.532504	0.200836
K04460	6.431208	7.516660	15.952240	7.561550	12.518801
K06221	0.573412	0.846738	0.921003	0.665629	0.490933
K17579	0.528438	1.010144	2.763008	1.224758	2.343091
K06222	0.078704	0.014855	0.070846	0.026625	0.044630
K09905	0.202381	0.148551	0.259770	0.079876	0.178521
K04463	0.011243	0.000000	0.023615	0.000000	0.022315
K09907	0.000000	0.000000	0.011808	0.000000	0.000000
K11502	2.158727	2.302534	4.014627	3.408023	3.525794
K04464	0.033730	0.044565	0.141693	0.053250	0.044630
K00771	0.213624	0.103985	0.236155	0.026625	0.156206
K00773	1.866399	2.005433	4.427898	2.689143	3.682000
K00772	0.618385	0.965579	1.168965	0.452628	0.937236
K00779	0.832009	1.262680	5.596863	1.198133	3.748946
K00778	0.494708	0.460507	0.873772	0.346127	0.669455
K12827	6.622345	8.437673	12.209190	3.754150	8.145031
K09876	0.033730	0.014855	0.000000	0.026625	0.000000
K17677	0.089947	0.059420	0.070846	0.133126	0.178521
K07178	2.563488	3.238403	8.064678	3.621024	7.520207
K07179	2.743382	2.807606	5.644094	2.982020	5.444897
K10203	0.607142	0.549637	1.428735	0.133126	1.026497
K10108	0.000000	0.029710	0.047231	0.000000	0.022315
K10104	0.146164	0.935869	3.908358	1.357884	2.744764
K15555	0.269841	0.163406	4.144512	5.431536	0.781030
K15553	0.067460	0.014855	0.059039	0.026625	0.022315
K15322	0.011243	0.000000	0.035423	0.000000	0.000000
K01828	0.371031	0.282246	0.684848	0.239627	0.312412
K01829	4.306211	5.540937	8.442525	4.606155	9.216158
K04674	0.067460	0.029710	0.047231	0.026625	0.000000
K04676	0.011243	0.074275	0.082654	0.026625	0.000000
K04677	0.011243	0.014855	0.023615	0.053250	0.000000
K01823	0.798279	0.757608	1.487774	1.597511	1.383539
K15083	5.374331	6.283690	8.371679	6.150416	6.493710
K15085	1.292988	1.931158	4.734899	2.103389	3.927467
K00999	0.708332	0.549637	1.322466	0.452628	0.847976
K00995	0.247354	0.297101	0.377847	0.213001	0.446303
K00994	0.022487	0.014855	0.023615	0.053250	0.044630
K00997	0.000000	0.059420	0.000000	0.000000	0.000000
K00991	1.034390	1.247825	3.991012	2.502767	3.235697
K00990	0.022487	0.014855	0.000000	0.053250	0.000000
K00993	2.113754	2.183694	7.710446	3.514523	6.270558
K18234	0.011243	0.000000	0.247962	0.106501	0.245467
K15333	0.134920	0.103985	0.035423	0.106501	0.022315
K15332	2.136240	1.232970	3.223510	0.958506	2.209200
K15331	0.213624	0.267391	0.425078	0.292877	0.357042
K15336	1.191797	1.218115	2.928316	1.384509	2.387721
K15335	1.720236	1.589491	2.987355	1.996888	2.923285
K15334	1.113094	1.336955	1.688505	1.144883	1.919103
K15889	1.652775	2.198549	6.600520	1.917013	4.463031
K15888	0.022487	0.000000	0.000000	0.026625	0.000000
K15338	0.224867	0.326811	0.472309	0.346127	0.379358
K13483	0.022487	0.044565	0.070846	0.106501	0.178521
K13482	0.427248	1.010144	2.692162	0.825380	2.253830
K13481	0.011243	0.044565	0.118077	0.026625	0.089261
K13480	0.067460	0.044565	0.106270	0.133126	0.089261
K13485	0.157407	0.059420	0.153500	0.026625	0.000000
K14684	1.056877	0.935869	1.936467	0.825380	1.450485
K14685	0.550925	0.237681	0.732079	0.692255	1.115758
K14686	0.000000	0.074275	0.059039	0.026625	0.044630
K02738	4.070100	5.942024	10.508878	3.940526	7.006958
K05108	0.000000	0.000000	0.000000	0.000000	0.000000
K14682	1.034390	0.876448	4.864784	1.464385	2.476982
K14683	14.886222	26.783671	85.476141	39.192259	58.956634
K05104	0.000000	0.029710	0.047231	0.026625	0.000000
K14938	0.719576	0.757608	1.806582	0.878631	2.164570
K02730	6.835969	6.803617	12.244614	3.860651	8.680594
K02737	6.543641	9.254702	10.863109	8.173929	10.019504
K14689	3.800259	4.887314	8.324448	5.218535	9.506255
K05103	0.157407	0.103985	0.070846	0.079876	0.022315
K02734	4.710972	5.971734	10.095607	2.982020	6.337503
K03469	0.123677	0.118840	0.047231	0.213001	0.156206
K03462	18.113069	24.139471	54.043970	23.110653	31.218899
K01648	29.547577	29.056495	37.631228	23.483405	38.627530
K01649	3.305551	3.936591	11.122879	5.165284	8.323552
K01640	0.258598	0.297101	0.543155	0.399378	0.312412
K01641	4.789676	3.268113	3.636780	2.875519	2.677818
K01647	22.824041	29.011930	42.011895	18.610998	33.004111
K01644	1.933860	2.763041	10.249108	2.689143	7.408631
K02599	0.303571	0.386232	0.413270	0.106501	0.267782
K02598	0.157407	0.178261	0.448694	0.186376	0.267782
K14066	0.191137	0.089130	0.118077	0.186376	0.111576
K02846	0.022487	0.014855	0.011808	0.026625	0.022315
K09759	0.000000	0.000000	0.011808	0.053250	0.022315
K09754	0.292328	0.401087	0.495925	0.133126	0.401673
K09751	0.112434	0.029710	0.094462	0.079876	0.133891
K09753	0.056217	0.118840	0.059039	0.079876	0.000000
K01580	2.169970	2.049998	3.365202	1.704011	2.410037
K03644	1.203041	1.693477	3.164471	1.224758	2.834024
K16768	0.011243	0.029710	0.141693	0.026625	0.178521
K03642	0.000000	0.000000	0.011808	0.026625	0.022315
K03648	1.439151	1.173550	2.149006	1.464385	1.517430
K06692	0.753306	0.861593	1.546812	1.144883	1.271964
K06693	0.528438	0.475362	1.027272	0.905256	0.803346
K06694	1.326718	1.351810	1.830198	1.757262	1.896788
K06695	0.033730	0.044565	0.129885	0.026625	0.044630
K06698	0.000000	0.029710	0.023615	0.053250	0.022315
K06699	0.191137	0.148551	0.401463	0.292877	0.267782
K12429	0.056217	0.000000	0.011808	0.079876	0.044630
K05857	2.484785	3.060142	7.934793	2.556017	4.931649
K12421	0.371031	0.445652	1.475966	0.399378	1.004182
K07611	0.022487	0.014855	0.011808	0.026625	0.000000
K07340	0.000000	0.014855	0.000000	0.000000	0.044630
K07342	18.169286	22.891646	18.030400	16.640735	16.825625
K16506	0.168651	0.103985	0.259770	0.239627	0.624824
K06969	1.259257	0.653623	0.956426	0.452628	0.736400
K06963	0.472222	0.594202	1.405120	0.718880	1.026497
K06961	2.675922	1.946013	3.743050	1.943638	2.967915
K06966	5.284384	8.749630	22.104066	8.733058	15.107359
K06965	1.371691	1.247825	3.447856	1.970263	3.860521
K08994	1.731479	1.738042	5.443362	1.517635	4.239879
K08997	0.101190	0.089130	0.259770	0.133126	0.245467
K08991	1.405421	0.742753	1.062695	0.692255	1.071127
K08341	11.490724	11.586946	23.402916	9.425312	17.138037
K08998	0.101190	0.059420	0.165308	0.186376	0.156206
K14944	5.587955	4.367387	8.418910	5.884164	10.287286
K02728	10.467578	9.269557	13.354540	7.295298	10.198025
K05119	0.146164	0.074275	0.106270	0.053250	0.066945
K05929	0.629629	1.485506	3.424241	2.556017	3.213382
K05928	1.427908	0.935869	1.877429	1.357884	1.249649
K05112	0.000000	0.000000	0.000000	0.000000	0.000000
K05925	2.799599	2.406520	3.908358	3.141771	3.503479
K05921	0.134920	0.193116	0.307001	0.213001	0.267782
K05113	0.157407	0.133696	0.200731	0.372752	0.178521
K10352	2.214944	1.470651	2.196237	2.795643	1.673636
K00698	0.483465	0.742753	1.216196	0.692255	0.870291
K00699	2.619705	4.397097	15.385469	4.765907	12.340280
K10356	0.224867	0.178261	0.236155	0.213001	0.200836
K10357	11.760565	15.374986	27.264043	14.111343	19.436498
K10355	19.484760	38.623153	31.786403	36.449866	33.673566
K00341	0.067460	0.297101	0.153500	0.026625	0.044630
K10358	3.654095	5.451807	10.473454	5.458161	13.478352
K00691	0.719576	0.089130	0.342424	0.399378	0.178521
K00344	2.124997	2.035143	2.845662	2.236515	1.785212
K00697	0.640872	0.371376	0.519540	0.852006	0.624824
K00694	0.753306	1.946013	7.686831	2.822269	6.114352
K09113	0.146164	0.074275	0.023615	0.026625	0.044630
K05337	1.225527	1.232970	4.829361	2.502767	3.748946
K08503	0.146164	0.074275	0.106270	0.026625	0.156206
K08501	0.000000	0.029710	0.011808	0.000000	0.022315
K08507	0.078704	0.000000	0.035423	0.053250	0.022315
K08504	0.843253	0.534782	0.850156	0.852006	0.892606
K08914	4.542322	5.867748	17.817861	6.443293	14.527165
K00524	0.056217	0.029710	0.082654	0.079876	0.066945
K00525	15.740718	15.315566	20.639908	9.105810	14.616425
K00526	1.686506	3.178983	2.515046	0.958506	1.695952
K00520	0.472222	0.371376	1.062695	0.639004	0.803346
K00521	0.011243	0.044565	0.023615	0.000000	0.022315
K00522	2.518515	1.336955	4.014627	9.185686	1.361224
K00528	1.349204	1.931158	5.939287	2.289765	4.463031
K00529	0.292328	0.207971	0.247962	0.213001	0.111576
K00798	0.089947	0.029710	0.484117	0.159751	0.156206
K14216	4.025127	5.644922	15.172930	6.336792	21.132450
K14214	0.011243	0.000000	0.035423	0.000000	0.022315
K14213	1.843913	2.243114	5.632286	1.810512	4.172934
K14210	0.146164	0.549637	0.354232	0.186376	0.133891
K03452	5.183194	4.783329	10.497070	6.310167	7.966510
K00026	31.256569	36.528590	36.745649	16.906987	34.499226
K00021	0.910713	0.727898	2.267084	1.677386	1.160388
K01346	0.348544	1.024999	4.298013	1.091632	2.365406
K01345	0.000000	0.000000	0.000000	0.000000	0.000000
K01343	0.033730	0.103985	0.035423	0.000000	0.044630
K01342	0.663359	0.980434	3.530511	1.331259	1.941418
K01340	6.644832	1.322100	4.357052	1.304634	1.919103
K00022	3.552905	3.223548	6.458827	39.325385	2.142255
K01349	0.404761	0.742753	0.684848	0.931881	0.981867
K02694	2.630949	3.654344	9.174604	4.899032	6.538340
K02695	0.022487	0.029710	0.070846	0.079876	0.000000
K02690	0.753306	1.099274	2.326122	2.556017	2.097624
K02691	5.025786	7.457240	12.953077	3.913901	13.790765
K02692	6.138880	4.664488	11.984844	3.647649	12.050183
K02693	6.701049	8.838760	15.397277	8.253805	13.813080
K02698	0.438491	0.059420	0.153500	0.239627	0.089261
K02699	6.217584	9.031876	23.745340	7.268673	21.690329
K00837	0.044973	0.059420	0.047231	0.000000	0.022315
K00835	0.112434	0.193116	0.354232	0.266252	0.334727
K00832	0.449735	0.609057	0.330616	0.372752	0.290097
K00833	0.191137	0.193116	0.177116	0.239627	0.379358
K00830	0.292328	0.282246	0.283385	0.186376	0.223152
K00831	32.920588	23.099616	32.518482	16.401108	29.946935
K00838	0.011243	0.029710	0.011808	0.026625	0.000000
K06619	0.101190	0.148551	0.165308	0.053250	0.178521
K04443	0.382275	0.906159	2.597700	0.905256	1.874473
K04441	0.348544	0.594202	2.845662	0.399378	1.963733
K01120	21.373647	22.579689	68.201435	38.153877	51.257906
K04447	0.000000	0.059420	0.118077	0.026625	0.089261
K01126	0.528438	0.623912	1.027272	0.825380	0.892606
K04445	0.000000	0.000000	0.059039	0.053250	0.000000
K04444	0.056217	0.118840	0.236155	0.159751	0.446303
K01129	0.089947	0.044565	0.023615	0.239627	0.111576
K01128	0.921956	2.153984	7.958408	2.928769	4.753128
K02470	7.589275	10.547092	32.164250	11.448826	22.270523
K02471	4.486105	4.857604	11.087456	6.310167	9.193843
K05312	1.821426	2.673911	10.886725	4.606155	8.301237
K05313	0.236111	0.133696	0.259770	0.239627	0.178521
K02474	0.179894	0.133696	0.188924	0.159751	0.200836
K05315	0.832009	0.935869	1.157157	3.567774	1.004182
K05316	0.123677	0.089130	0.389655	0.213001	0.156206
K05318	0.247354	0.222826	0.873772	0.639004	1.115758
K03879	0.000000	0.000000	0.000000	0.000000	0.000000
K03878	0.393518	0.103985	0.023615	0.026625	0.089261
K13076	4.744702	5.303256	10.969379	4.206778	7.899564
K03873	0.022487	0.014855	0.047231	0.159751	0.044630
K03872	1.562828	1.767752	3.577741	1.624136	2.923285
K03870	0.011243	0.000000	0.011808	0.026625	0.044630
K03877	0.067460	0.074275	0.118077	0.079876	0.022315
K03876	0.348544	0.297101	0.401463	0.213001	0.357042
K03875	0.022487	0.014855	0.035423	0.079876	0.022315
K17459	0.562169	0.490217	0.708464	0.798755	0.758715
K17938	0.213624	0.727898	2.975547	0.931881	1.517430
K13298	2.023807	2.465940	4.085474	1.357884	2.878655
K13299	0.089947	0.089130	0.271578	0.053250	0.223152
K13296	0.505952	1.515216	6.210865	1.624136	4.686182
K13297	0.000000	0.000000	0.035423	0.026625	0.111576
K13292	0.269841	0.341666	0.413270	0.239627	0.267782
K02858	0.888226	1.173550	2.715777	1.224758	1.852158
K13291	3.935180	4.099996	11.819535	4.419779	8.345867
K10461	0.033730	0.074275	0.094462	0.026625	0.178521
K03259	16.842568	21.406140	38.245230	15.655604	28.652656
K03258	0.123677	0.133696	0.082654	0.079876	0.111576
K03257	95.793513	78.315870	105.844471	75.881752	86.515848
K03256	0.685846	0.623912	1.168965	0.692255	0.825661
K03255	0.899470	1.381520	4.238974	1.890388	4.061358
K03254	8.544961	12.181148	16.766973	6.789420	18.097589
K03253	5.947743	8.051442	18.420055	5.564662	13.500668
K03252	8.949723	13.235857	24.595497	17.625867	20.641516
K03251	7.117053	8.719920	20.545446	7.055672	14.549480
K03250	8.567448	8.883325	16.778781	6.895921	12.518801
K02857	6.138880	12.834771	18.455478	7.641426	12.808898
K08693	0.213624	0.311956	0.826541	0.692255	0.290097
K11749	0.179894	0.089130	0.165308	0.186376	0.089261
K11744	2.529758	2.391664	4.250782	2.662518	3.191067
K11745	0.022487	0.074275	0.047231	0.053250	0.111576
K13926	0.000000	0.000000	0.023615	0.000000	0.000000
K06201	0.089947	0.059420	0.047231	0.026625	0.089261
K06200	0.134920	0.505072	1.771159	0.825380	1.539746
K06207	6.644832	8.422818	24.855267	15.202976	20.128268
K06754	0.000000	0.103985	0.271578	0.079876	0.245467
K00248	0.112434	0.089130	0.165308	0.106501	0.089261
K17598	0.044973	0.059420	0.023615	0.026625	0.066945
K17597	0.044973	0.014855	0.000000	0.026625	0.000000
K17592	2.158727	1.752897	2.326122	1.437760	2.387721
K16248	0.033730	0.014855	0.082654	0.000000	0.000000
K11290	1.045633	1.218115	1.346081	0.798755	1.450485
K11292	3.373011	4.099996	7.143675	4.047027	4.619237
K11293	0.303571	0.193116	0.507732	0.133126	0.245467
K11294	41.195708	54.220965	58.424637	36.396616	53.065434
K11295	2.889546	4.827894	12.350883	4.899032	8.769855
K11296	1.619045	1.173550	1.782967	1.411134	0.981867
K11297	0.494708	1.381520	7.663215	1.091632	4.396085
K00759	1.652775	1.426086	2.597700	1.065007	1.785212
K00758	0.000000	0.000000	0.000000	0.026625	0.000000
K00753	0.652115	1.203260	3.979204	1.091632	2.990230
K00750	1.203041	1.604346	4.888399	2.529392	3.280327
K00757	1.079364	1.396376	2.869278	1.304634	2.052994
K00756	0.033730	0.193116	0.614002	0.186376	0.669455
K00754	0.359788	1.010144	4.817553	0.798755	2.677818
K07151	21.283700	23.976065	34.419526	18.877250	38.047336
K07152	1.832669	2.777896	3.247125	1.171508	2.209200
K07154	0.000000	0.000000	0.000000	0.026625	0.000000
K07407	3.170630	2.584780	4.475129	2.209890	4.016728
K07404	1.517855	1.084419	3.991012	3.168396	2.744764
K07402	0.022487	0.000000	0.011808	0.000000	0.022315
K01808	0.157407	0.029710	0.059039	0.053250	0.066945
K01809	4.733459	5.734053	9.210028	5.564662	6.895382
K15535	1.956346	2.168839	5.219016	2.902144	4.440715
K15537	0.281084	0.193116	0.377847	0.399378	0.490933
K13600	0.326058	0.133696	0.177116	0.079876	0.267782
K01800	0.123677	0.089130	0.259770	0.292877	0.312412
K15538	0.629629	0.609057	1.558620	0.798755	1.249649
K01802	126.499157	133.205312	125.705069	93.880371	153.862979
K01803	30.154719	35.102504	64.918887	28.009685	54.515919
K01805	2.923276	2.436230	2.621316	1.730636	2.834024
K01807	4.531078	5.689488	16.176587	6.682919	10.175710
K13606	3.294307	2.659056	5.053707	2.742393	4.574606
K18213	1.259257	1.114129	1.582236	2.023513	1.941418
K18211	0.067460	0.014855	0.035423	0.079876	0.156206
K05273	0.303571	0.475362	1.452351	0.692255	0.847976
K12890	0.742062	0.861593	1.782967	1.437760	1.316594
K05127	0.123677	0.044565	0.129885	0.053250	0.066945
K05126	0.000000	0.044565	0.035423	0.000000	0.022315
K05125	0.224867	0.341666	1.062695	0.319502	1.004182
K05123	0.067460	0.074275	0.141693	0.026625	0.022315
K05122	2.361108	5.095285	5.526017	1.837137	5.444897
K05121	0.011243	0.029710	0.011808	0.053250	0.044630
K08339	0.258598	0.549637	0.495925	0.319502	0.357042
K08333	0.832009	0.891304	1.369696	1.304634	0.647139
K08332	1.439151	1.886592	2.916509	1.757262	2.343091
K14662	0.067460	0.118840	0.059039	0.026625	0.156206
K08334	0.798279	1.099274	2.503238	1.304634	1.428170
K08337	0.955686	1.307245	2.089968	1.251383	1.517430
K08336	0.224867	0.282246	0.177116	0.133126	0.490933
K01665	0.056217	0.118840	0.106270	0.053250	0.178521
K01667	0.269841	0.059420	0.094462	0.079876	0.022315
K01661	0.303571	0.222826	0.519540	0.905256	1.093442
K01662	5.408061	7.620645	14.122042	10.011066	9.059952
K01663	1.607802	1.515216	3.424241	1.863762	3.124121
K01669	9.916652	10.309411	20.769793	10.170817	14.571795
K02863	4.452375	4.099996	7.179098	4.339904	5.244061
K02867	2.608462	4.144561	5.585055	3.647649	4.820073
K02866	74.363650	93.601726	147.419480	136.746905	143.107076
K02865	130.771638	120.236846	191.450497	128.120348	160.200483
K02864	7.656735	1.262680	2.160814	2.130014	1.227333
K02868	100.886760	121.454961	126.106532	101.335420	111.084831
K14009	0.011243	0.178261	0.495925	1.118257	6.092037
K14003	0.595899	1.010144	1.239811	0.612379	0.513249
K14001	0.685846	0.727898	1.676697	0.665629	2.231515
K14006	8.511231	11.453250	17.428206	6.709544	14.437904
K14007	8.275120	9.239847	16.861435	7.055672	13.054364
K14004	1.990077	2.495650	6.423404	3.487898	4.463031
K14005	10.591255	18.925345	18.018592	8.733058	23.921844
K17292	0.236111	0.445652	1.475966	0.559129	1.271964
K17290	0.460978	0.787318	3.400626	0.639004	2.209200
K17294	0.067460	0.014855	0.000000	0.053250	0.000000
K17299	0.416005	0.980434	3.943781	1.357884	2.566243
K03403	12.176570	14.275712	30.593822	34.133476	24.234256
K03406	0.202381	0.534782	3.211702	1.144883	1.986049
K03407	0.044973	0.029710	0.047231	0.079876	0.089261
K03404	4.148804	5.971734	12.610653	7.641426	11.202207
K03405	4.767189	5.793473	17.451822	7.321923	13.456037
K06070	0.314814	0.118840	0.224347	0.292877	0.133891
K12818	6.419964	7.486950	10.225492	5.165284	6.984643
K02314	0.022487	0.044565	0.011808	0.639004	0.000000
K02316	0.011243	0.103985	0.059039	0.053250	0.089261
K02319	1.023147	1.039854	2.019121	1.278008	1.651321
K02318	0.224867	0.148551	0.247962	0.133126	0.156206
K16747	3.496688	4.709054	7.592369	3.354772	6.315188
K16746	2.417325	3.461229	4.864784	2.769018	3.347273
K16745	0.416005	0.401087	0.661233	0.426003	0.714085
K16744	0.483465	0.713043	1.263427	0.718880	1.004182
K16743	2.113754	2.139128	2.656739	2.556017	3.168752
K16742	1.214284	1.336955	2.656739	0.931881	2.075309
K16740	0.033730	0.029710	0.129885	0.106501	0.000000
K16749	2.529758	3.342388	5.951095	2.343015	4.351455
K16748	2.102510	3.505794	4.746707	1.757262	2.633188
K17436	0.044973	0.000000	0.023615	0.053250	0.022315
K12405	1.708992	2.064853	3.341587	3.221646	3.637370
K17434	0.000000	0.014855	0.070846	0.053250	0.022315
K17435	0.000000	0.000000	0.023615	0.000000	0.022315
K12400	3.957666	3.832605	10.886725	7.721301	8.457443
K12402	4.632268	4.857604	8.489756	6.842670	6.873067
K12403	3.350524	3.580069	4.050051	2.369641	3.682000
K12158	0.944443	6.521371	3.766665	3.834025	5.132485
K07364	0.056217	0.014855	0.023615	0.000000	0.000000
K07090	0.078704	0.074275	0.188924	0.319502	0.156206
K07095	2.169970	1.723187	4.132705	1.624136	2.767079
K07096	0.101190	0.059420	0.129885	0.133126	0.000000
K07098	0.202381	0.178261	0.401463	0.399378	0.781030
K07899	0.022487	0.014855	0.011808	0.000000	0.089261
K11177	0.427248	0.534782	0.791118	0.266252	0.490933
K11170	0.202381	0.103985	0.212539	0.266252	0.290097
K11173	0.011243	0.000000	0.035423	0.053250	0.022315
K07891	0.371031	0.267391	0.307001	0.079876	0.133891
K07890	0.753306	0.817028	1.523197	0.958506	2.008364
K07893	3.676582	4.917024	7.226329	3.035270	5.043225
K07897	10.085303	9.700353	17.262898	11.182574	16.758680
K00322	2.214944	2.406520	6.553289	2.582642	5.043225
K00323	29.255249	48.531477	47.171872	25.453668	34.387651
K00326	6.880943	6.640211	24.264880	6.736170	12.384910
K00327	16.089263	16.786216	32.990791	14.670472	25.015286
K00324	5.722875	7.516660	9.635106	3.780775	6.493710
K00325	17.202356	27.377873	41.775741	14.563971	27.179856
K05941	1.664019	1.708332	3.483280	1.411134	2.677818
K00328	0.056217	0.103985	0.106270	0.026625	0.156206
K06944	5.779092	7.516660	11.418073	6.523168	7.364000
K06947	0.427248	0.237681	0.425078	0.532504	0.423988
K06940	0.494708	0.505072	0.661233	0.958506	0.490933
K06941	2.102510	2.124273	5.372516	2.076764	3.949782
K06942	16.505267	13.993465	25.386615	11.076073	18.700098
K06943	7.139540	7.546370	15.161122	6.709544	12.295649
K10806	0.000000	0.000000	0.023615	0.000000	0.000000
K10807	87.788234	102.321645	108.737364	55.593368	76.964962
K10804	0.000000	0.029710	0.023615	0.026625	0.022315
K10805	0.247354	0.401087	0.377847	0.372752	0.468618
K10802	2.585975	1.396376	3.164471	2.130014	2.476982
K06949	0.303571	0.445652	3.258933	0.399378	1.004182
K10801	0.966930	0.430797	0.814733	0.905256	0.669455
K09131	0.011243	0.059420	0.023615	0.000000	0.022315
K05808	0.033730	0.044565	0.118077	0.053250	0.066945
K05805	0.011243	0.014855	0.000000	0.000000	0.000000
K05800	0.000000	0.000000	0.023615	0.026625	0.022315
K05802	0.112434	0.311956	2.656739	0.426003	1.584376
K04564	5.914013	6.506516	14.110235	9.079185	10.867479
K04565	4.576052	4.456518	5.962902	4.047027	4.864703
K02069	0.416005	0.519927	1.298850	0.692255	0.647139
K04567	14.009239	17.439839	23.001454	10.437069	18.566207
K04562	0.022487	0.000000	0.000000	0.000000	0.000000
K14805	1.652775	1.648912	2.763008	2.130014	2.722449
K14270	0.033730	0.044565	0.059039	0.106501	0.111576
K14272	0.236111	0.237681	0.507732	0.346127	0.714085
K14808	2.203701	2.956157	6.340750	2.689143	5.087855
K14809	1.866399	1.946013	2.680354	2.343015	2.967915
K02066	0.000000	0.000000	0.023615	0.026625	0.044630
K01323	0.033730	0.029710	0.035423	0.053250	0.000000
K01322	1.562828	1.322100	3.211702	2.715768	2.387721
